id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
662285226078048327,New - Adorable Stay near Sloan's Lake,467281907,Good Neighbor,,West Colfax,39.7396931,-105.047819,Entire home/apt,99,29,0,,,1,179,0,
662593872619118448,7 min to Down Town | 3 min to Mile High Stadium,103906398,Min Sub,,West Colfax,39.73625,-105.03926,Entire home/apt,175,1,46,2022-12-26,7.89,1,12,46,2022-BFN-0004500
676151196637427223,Charming one-bedroom condo in the heart of Uptown,175856690,Megan,,North Capitol Hill,39.74045,-104.97382,Entire home/apt,135,30,0,,,1,333,0,
662918390303853554,"Modern townhouse w/ roof patio, steps to lightrail",30222198,Bethany,,West Colfax,39.73652,-105.04964,Entire home/apt,156,2,5,2022-09-25,1.02,1,54,5,2022-BFN-0005792
662939282316932632,Bunkbed at the Denver Microhostel,184107642,Rondre,,Hampden,39.67164,-104.87542,Shared room,23,3,3,2022-11-06,0.68,2,360,3,
670694952317872162,"Golden Triangle 1BR w/ Pool, Gym & W/D, nr Park",107434423,Blueground,,Civic Center,39.7319254,-104.989424,Entire home/apt,118,31,0,,,243,355,0,
670697439688061442,"Golden Triangle 1BR w/ Pool, Gym & W/D, nr Park",107434423,Blueground,,Civic Center,39.7319254,-104.989424,Entire home/apt,128,31,0,,,243,320,0,
676153759665765311,ARTful & Unique,470822543,Candice,,Five Points,39.75994,-104.97419,Entire home/apt,116,3,0,,,1,51,0,2022-BFN-0007808
662998336546034140,"In the Heart of Denver, Close to restaurants/Hwy's",21593041,Graham,,Sunnyside,39.77866,-105.01573,Entire home/apt,206,28,2,2022-10-22,0.63,2,128,2,2021-BFN-0009033
663138282585647052,"Carriage House <10min to stadium, walk to Broadway",17790600,Claire,,Speer,39.71975,-104.98252,Entire home/apt,146,1,27,2022-12-27,6.59,1,88,27,2022-BFN-0007325
663258082153213909,Luxury 5 bd / 4ba - sleeps 10 Near Platt Park / DU,2619306,Zack,,Platt Park,39.68284,-104.98395,Entire home/apt,515,2,11,2022-11-28,2.46,52,14,11,2022-BFN-0006986
663706802725003813,Ram comfort,445611493,Ali,,Gateway - Green Valley Ranch,39.7831949,-104.7763196,Private room,52,1,26,2022-12-22,4.46,2,364,26,2022-BFN-0005371
676734990971325458,Cozy Private Suite - minutes to Downtown Denver!,468864925,Emma,,Barnum,39.72272,-105.0372,Entire home/apt,66,1,15,2022-12-20,3.13,1,360,15,2022-BFN-0008953
676849572522787508,Anthony's 2 BR Oasis -  next to Wildlife Refuge,467887054,Anthony,,Montbello,39.79733,-104.81266,Entire home/apt,75,1,8,2022-11-23,1.80,1,357,8,2022-BFN-0008148
670853671681029640,Gust suite at basement level.,395245855,Azmeraw,,Gateway - Green Valley Ranch,39.77795,-104.77869,Entire home/apt,119,1,6,2022-10-09,1.24,2,365,6,2022-BFN-0008798
677042077010694766,Private upstairs level in newly renovated condo!,6791050,Sara,,Indian Creek,39.6823746,-104.8902052,Private room,100,30,0,,,1,317,0,
670903818329419035,NEW! Central Denver Condo w/ Yard < 4 Mi to Dtwn!,121718072,Evolve,,Valverde,39.71381,-105.01155,Entire home/apt,125,3,0,,,85,313,0,2022-BFN-0007425
670958110852649579,Adorable guesthouse with separate entrance,76446042,Eric,,Chaffee Park,39.78462,-105.01643,Entire home/apt,112,1,25,2022-12-18,4.69,1,86,25,2022-BFN-0008203
670994096918417201,Lovely Union Station Apartment with Gym and Pool,349574547,Wade,,Union Station,39.7550852,-105.0011372,Entire home/apt,150,2,8,2022-12-09,1.57,1,11,8,2022-BFN-0008141
663769081528175936,"Modern Home-5 Min Walk To Park, Bars/Restos",358836684,Katherine,,Berkeley,39.78051,-105.04422,Entire home/apt,443,3,4,2022-12-27,0.90,1,0,4,2022-BFN-0008493
677097464407557671,C1 Red Home - Entire 4bd + 2.5ba Home,189556156,Vivian,,Stapleton,39.79145620609096,-104.88027703016996,Entire home/apt,295,29,6,2022-11-26,1.18,2,268,6,2021-BFN-0000755
677404133188804032,Tiny House w/ Private Outdoor Space/Great Location,280520232,Elijah,,Regis,39.78636,-105.0277,Entire home/apt,72,1,23,2022-12-29,8.85,1,341,23,2022-BFN-0011137
671001639243762834,Private Bedroom/Bathroom in the Highlands,64120073,Alex,,Highland,39.76216,-105.02334,Private room,86,1,24,2022-12-11,5.26,2,343,24,2022-BFN-0009301
677602290472125594,Downtown Denver 1-Bedroom in a Historic Building,276438898,Kenan,,Cheesman Park,39.7376706,-104.9687532,Private room,120,29,0,,,1,269,0,
677815147258786620,"Updated bungalow, 6 miles to downtown Denver",471200451,Danna,,Mar Lee,39.69546,-105.03181,Entire home/apt,87,30,0,,,1,270,0,
678242353798723053,Cozy Historic Bungalow Near DT & RiNo- New listing,109525320,Cem,,Five Points,39.76276,-104.97343,Entire home/apt,130,2,0,,,1,39,0,2022-BFN-0018488
671318317565500235,"Cozy, bright and central one-bedroom condo",541087,Nicole,,North Capitol Hill,39.74356,-104.97656,Entire home/apt,60,30,0,,,1,304,0,
663827846515262431,Rooftop Hot Tub + Views | Walk to a Broncos game!,67216162,Bethany,,West Colfax,39.7431936,-105.0265973,Entire home/apt,389,2,6,2022-11-21,1.73,1,93,6,2022-BFN-0009488
678245894697350731,Cozy 1 BDR (10 min DIA | 30  min DWTN) with Patio,470693861,Woinshet Or Tsehay,,Gateway - Green Valley Ranch,39.7906263,-104.7700166,Private room,62,30,0,,,2,365,0,
678308453082805829,Private Guest Studio Near RiNo!,469085863,Ivan,,Elyria Swansea,39.77768,-104.95874,Entire home/apt,72,1,5,2022-11-19,1.38,1,351,5,2022-BFN-0008770
664138727005910351,Sunny Suite 🌞 Work From Home 🖥 Balcony Patio King🛏,17817557,Bobby,,Baker,39.72487,-104.99668,Entire home/apt,63,30,3,2022-12-28,0.67,6,148,3,
664294387249001836,420 Bachelor Party Compound w/ Game Room-Sleeps 20,467766022,Bill,,Sunnyside,39.77259,-105.00981,Entire home/apt,1174,3,1,2022-11-09,0.57,1,361,1,2021-BFN-0010880
671523050903034882,Wash Park Garden Level Getaway  (No cleaning Fee!),173563207,Jeremy,,Washington Park West,39.70196379488473,-104.97997172176838,Entire home/apt,109,1,20,2022-12-26,6.25,1,80,20,2022-BFN-0010687
671628320192268732,Central Denver Home w/ Rooftop Terrace & Fire Pit!,121718072,Evolve,,Baker,39.71723,-104.99578,Entire home/apt,135,2,9,2022-10-29,1.86,85,351,9,2022-BFN-0006285
671654228816527000,Urban Victorian House,380569568,Robert,,Lincoln Park,39.73253,-104.99971,Entire home/apt,107,2,8,2022-11-13,1.56,5,329,8,2022-BFN-0008014
671724604819441764,Victorian Denver Living,380569568,Robert,,Lincoln Park,39.73235,-105.00101,Entire home/apt,93,2,7,2022-11-07,1.35,5,326,7,2022-BFN-0008014
678320476739623461,Lovely & Sleek 2 BR Suite In Harvey Park!,469463371,Autumn,,Harvey Park,39.68145,-105.04696,Entire home/apt,71,1,12,2022-12-11,2.67,1,333,12,2022-BFN-0008773
664354225732086493,Downtown Denver 2BR Apartment | Open Plan,419900657,Brandon And Billie,,CBD,39.74224,-104.99296,Entire home/apt,266,29,0,,,13,356,0,
664416556966878762,Breathtaking Union Station Views 722,460083844,Susan,,Union Station,39.7542552,-105.0008633,Entire home/apt,108,30,0,,,8,364,0,
678343815202582945,Charming Suite w/ Spa Bath Close to Wash Park,469079696,Ryan,,Cory - Merrill,39.69394,-104.95709,Entire home/apt,71,1,6,2022-12-13,1.55,1,197,6,2022-BFN-0010057
686097573614692206,Gorgeous 3 Bed 3 Bath South Denver,409470715,Trenton,,Hampden,39.65704,-104.90531,Entire home/apt,199,3,3,2022-11-02,1.10,7,178,3,2022-BFN-0008752
678659882763959795,"City Park 1BR w/ Balcony & W/D, nr Uptown dining",107434423,Blueground,,City Park West,39.744621,-104.9607962,Entire home/apt,120,31,0,,,243,262,0,
686122389210622526,NEW! Central Denver Townhome w/ Rooftop + Views!,121718072,Evolve,,Jefferson Park,39.7534,-105.02415,Entire home/apt,217,2,5,2022-11-21,1.07,85,333,5,2022-BFN-0006998
678844693043340593,Pvt Rooftop Mountain Views-2BD|3BA|Broncos Stadium,460955113,Jonathan,,West Colfax,39.73512,-105.04224,Entire home/apt,135,2,1,2022-12-26,1,1,172,1,2022-BFN-0009484
686163818269118028,2 Bedrooms - Main Level Cottage Bungalow,1252435,Yulis W.,,East Colfax,39.73970569999999,-104.8997622,Entire home/apt,120,29,2,2022-10-30,0.65,1,305,2,
686384084647081133,Two Bed/Bath Smart Suite with Laundry and Patio,107662009,Oliver,,Skyland,39.75587,-104.94796,Entire home/apt,120,2,0,,,3,0,0,2019-BFN-0011463
686392372540037100,"Retreat on Race | Walkable, Brand New, Modern",57909038,Mark,,Cole,39.76988,-104.96455,Entire home/apt,134,2,12,2022-12-19,3.91,1,118,12,2022-BFN-0003666
671793565828671667,Sunny Governor's Park Condo!,34823060,Samantha,,Speer,39.72605,-104.98014,Entire home/apt,88,29,2,2022-10-14,0.53,1,118,2,
671850979273654736,Modern Chic | Spacious Duplex | Highlands,107279139,Kyle And Kimberly,,Highland,39.76266,-105.01554,Entire home/apt,145,2,18,2022-12-26,3.60,21,217,18,2022-BFN-0006719
678850241809170911,Cozy & calm private room in Denver,6296897,Linnea,,Westwood,39.705658886459766,-105.0473578646779,Private room,40,1,3,2022-09-08,0.64,3,0,3,2022-BFN-0007188
679054258107579411,Cozy Townhome in LoHi,60655297,Jes,,Highland,39.76795,-105.01423,Entire home/apt,122,2,15,2022-12-28,4.69,1,75,15,2022-BFN-0009525
672008549435902444,RiNo Attic Private Apartment Near Public Transport,29868683,Liliam,,Five Points,39.76517,-104.97466,Entire home/apt,124,2,20,2022-11-20,4.23,1,145,20,2022-BFN-0008441
672316208660251321,"""The Fairy House"" - fully private guest suite",9467386,Chris,,Sloan Lake,39.75743,-105.03315,Entire home/apt,199,2,2,2022-11-06,0.85,1,203,2,2022-BFN-0008248
686444028947120297,New Century Modern Bedroom #4,32920796,Kc,,Hilltop,39.725402160919565,-104.91102889180183,Private room,64,1,17,2022-11-17,5.15,3,356,17,2022-BFN-0009753
686445079045953668,Mid-Mod Queen Suite #3,32920796,Kc,,Hilltop,39.725151772260666,-104.91111908107996,Private room,52,1,12,2022-12-11,3.43,3,363,12,2022-BFN-0009753
686644335552389662,Lovely nice loft downtown denver,448980475,Rapheal,,CBD,39.74643,-104.99417,Entire home/apt,86,29,0,,,1,365,0,
679102179385294386,"Spacious, cozy entire home near Regis University",471543855,Edgar,,Regis,39.78846,-105.02816,Entire home/apt,95,2,4,2022-10-16,1.03,1,361,4,2022-BFN-0007967
686835308873904394,NEW! Denver ‘Artist's Bungalow’ w/ Gas Fire Pit!,121718072,Evolve,,Barnum West,39.72194,-105.0409,Entire home/apt,176,2,1,2022-09-05,0.25,85,0,1,2022-BFN-0006575
686877360284096675,Stunning 34th floor downtown luxury apartment,170825511,Christian,,CBD,39.7448735,-104.9955682,Entire home/apt,200,30,0,,,1,17,0,
686913098211844467,No Fees 30day+ Condo w/Pool Near Aurora Hospitals,410417854,Austin,,Windsor,39.7062068,-104.8693309,Entire home/apt,106,30,2,2022-12-27,0.66,3,302,2,
687296466148052526,"Apt Close to Empower Field, Pepsi Center & More!",70563805,Hideaway Vacation Rentals,,Villa Park,39.72752,-105.02654,Entire home/apt,87,1,10,2022-12-23,2.22,20,68,10,2022-BFN-0005471
687546703371933151,New listing special!  Walk to restaurants/bars!,21496904,Jessica And Bryce,,Overland,39.6739,-104.99014,Entire home/apt,100,30,6,2022-09-26,1.35,1,260,6,2022-BFN-0009097
687649402241664169,Spacious Studio Apartment with On-Site Parking,464465520,Carolyn,,Civic Center,39.733963,-104.9885929,Entire home/apt,81,29,1,2022-09-26,0.31,3,364,1,
672364650645509148,Near Mountains | Hip Neighborhood | Great Location,11642248,Michelle And Kevin,,Sunnyside,39.7775,-105.01546,Entire home/apt,150,2,20,2022-11-27,4.05,1,81,20,2022-BFN-0004804
673099491604558390,Glass House location offering wonderful views.,469990244,Scott,,Union Station,39.7563619,-105.0031001,Entire home/apt,149,30,0,,,1,305,0,
679392767909915386,"RiNo Studio w/ Gym, W/D & Pool, nr Coors Field",107434423,Blueground,,Five Points,39.7579464,-104.9839476,Entire home/apt,116,31,0,,,243,204,0,
673182838221779075,Luxury home with rooftop deck and stadium views,46869142,Kendra,,Jefferson Park,39.75116,-105.01881,Entire home/apt,231,3,11,2022-11-30,2.80,1,225,11,2022-BFN-0009424
673424729738308084,Luxury 2 Bed 2 Bath 8 Minutes from Downtown Denver,409470715,Trenton,,Hampden South,39.65208,-104.91525,Entire home/apt,89,29,0,,,7,330,0,
673444366064845593,Private basement apt in the heart of Denver,17599108,Ben,,Sloan Lake,39.7482,-105.02533,Entire home/apt,80,1,12,2022-12-26,4.24,1,136,12,2022-BFN-0011356
673452423162975373,Stylish Studio in Denver Close to Sloans Lake,70563805,Hideaway Vacation Rentals,,West Colfax,39.73762,-105.05267,Entire home/apt,63,30,1,2022-09-29,0.32,20,321,1,
673629238935022467,"LoDo 1BR w/ Pool, Gym & W/D, nr Union Station",107434423,Blueground,,Union Station,39.75648270000001,-104.9992746,Entire home/apt,125,31,0,,,243,348,0,
673989016817333550,Bright and quiet newly updated 1-BR in great area,43031002,James,,Rosedale,39.67362,-104.97368,Entire home/apt,91,30,1,2022-09-11,0.27,1,365,1,
674107487533504204,Adorable City Park Unit with Kitchen,128794126,Mason,,City Park West,39.75028,-104.96428,Entire home/apt,145,1,14,2022-12-05,3.07,1,63,14,2022-BFN-0006676
687677495353245526,Denver Highlands/Sunnyside-free parking,346713480,Deanna,,Sunnyside,39.77182,-105.00698,Entire home/apt,50,29,3,2022-12-11,0.98,2,30,3,
687686195085166733,New Urban Oasis - with covered deck and workspace!,148989950,Kalyssa,,Chaffee Park,39.79,-105.01455,Entire home/apt,305,2,10,2022-12-25,3.33,1,352,10,
687751562204966981,Original LoDo loft,442146075,Heather,,Union Station,39.75493,-104.99648,Entire home/apt,188,30,0,,,1,363,0,
687756281547100447,Highland Snug - Home Base to Explore Denver,10730,William,,Highland,39.75745,-105.00995,Entire home/apt,153,30,0,,,5,145,0,
679602511252234908,2Bed 2BATH MINUTES FROM DOWNTOWN,409470715,Trenton,,Hampden South,39.65078,-104.91626,Entire home/apt,95,29,3,2022-10-01,0.87,7,327,3,2022-BFN-0008752
687768125161080215,Cute stand-alone home near downtown,133612752,Ryan,,Sunnyside,39.77143,-105.02028,Entire home/apt,113,5,0,,,1,55,0,2022-BFN-0019698
679609267868039331,Modern Apt in Downtown Denver w/ King Bed + Pool,429124654,Cameron,,Union Station,39.75336,-105.00133,Entire home/apt,115,29,2,2022-11-18,0.79,1,233,2,
674118231165806615,Centrally located - Private- 2 bedroom/bath/office,15536585,Mylene,,Lincoln Park,39.73741,-105.0019,Private room,145,2,6,2022-12-04,2.37,1,337,6,2022-BFN-0011661
674157819227348490,"Eclectic 1 Bdrm condo, prime location,FREE parking",11817914,Callie,,Cheesman Park,39.73837,-104.96931,Entire home/apt,69,29,1,2022-12-01,1,1,275,1,
674172516706538716,Ram comfort A,445611493,Ali,,Gateway - Green Valley Ranch,39.78252,-104.77539,Private room,52,1,12,2022-12-19,2.26,2,365,12,2022-BFN-0005371
679630880963873737,Rare luxury 2BR w/ dedicated workspaces & patio,111759392,Zoe,,Sunnyside,39.77411,-105.01761,Entire home/apt,84,29,1,2022-12-20,1,1,126,1,
674611885660936051,New 3BR home blocks from Tennyson,11496527,Cheyenne,,Berkeley,39.77574,-105.04012,Entire home/apt,319,3,3,2022-09-19,0.68,1,49,3,2022-BFN-0008508
674631109363628385,MODERN EXCELLENCE / BALCONY/VIEWS/LOCATION!!!,79126554,Hamlet,,Chaffee Park,39.79032,-105.02186,Entire home/apt,165,29,0,,,2,364,0,
674641510165397927,Cozy Park Hill Guest Suite near City Park,121772455,Thomas,,South Park Hill,39.74021,-104.9316,Entire home/apt,83,2,23,2022-12-26,4.48,1,177,23,2022-BFN-0008328
674656762252210890,Charming 2 BR Guest Suite In Sunnyside,467788848,Daniel,,Sunnyside,39.77452,-105.01274,Entire home/apt,98,29,5,2022-12-13,1.22,1,145,5,2022-BFN-0010232
674659387855434264,Beautiful lohi home w/ rooftop hot tub and firepit,33441551,Alex,,Highland,39.76355,-105.0052,Entire home/apt,681,2,9,2022-12-27,2.05,1,333,9,2022-BFN-0008929
674806958724670894,Design Experience in Historic Curtis Park + RiNo,1151473,Jorgen,,Five Points,39.7599766,-104.9793075,Entire home/apt,556,3,3,2022-10-24,0.76,2,4,3,2022-BFN-0007972
674853602628539527,Cool & Bright Garden Unit 1 Block from City Park!,8672659,Ben,,City Park,39.7421964,-104.9545373,Entire home/apt,128,30,2,2022-10-12,0.54,34,263,2,
674870371029074648,Big Bright Studio 1 Block to City Park!,8672659,Ben,,City Park,39.7421964,-104.9545373,Entire home/apt,140,30,1,2022-09-21,0.29,34,273,1,
687871793217236919,"Modern basement unit w/ hottub, walk to RiNo/metro",24568440,Danny,,Cole,39.77017,-104.96658,Entire home/apt,98,2,9,2022-12-18,2.35,1,146,9,2022-BFN-0010289
679686627665085894,Updated 1 bedroom apartment with kitchen/laundry,34297874,Zachary,,Sloan Lake,39.75083,-105.0254,Entire home/apt,107,1,13,2022-12-27,4.19,1,319,13,2022-BFN-0005009
688217934106541596,Prime LoHi - 2 Bed 2 Bath W/D + Deck - Walkable!,340445453,Mountain And Beach Corporate,,Highland,39.76414,-105.00371,Entire home/apt,175,29,1,2022-10-01,0.33,7,333,1,
688468287436406116,Highlands 2 bed 1.5 bath Home w/Pet Friendly Yard,52470095,Kristin,,West Highland,39.760672,-105.028636,Entire home/apt,135,30,0,,,10,74,0,
688502902862768514,PRIVATE ROOFTOP by stadiums & mtns,58315336,Brad,,Sunnyside,39.77276,-105.00731,Entire home/apt,180,2,0,,,3,16,0,2021-BFN-0009008
675303632806134322,Charming West Highland Guest House,6971039,Mariah,,West Highland,39.76209,-105.04466,Entire home/apt,91,1,17,2022-12-18,4.59,2,364,17,2022-BFN-0006657
679853463648701167,Perfect modern 3-bedroom townhome - Regis/Berkeley,30672180,Zachary,,Regis,39.78597020000001,-105.03494972698364,Entire home/apt,125,29,0,,,1,365,0,
675405028141726104,Best Neighborhood and Unique Home 4000 sq foot,314536797,Charles,,University Park,39.67145,-104.95385,Entire home/apt,649,3,1,2022-11-30,1,1,358,1,2020-BFN-0002350
675457757520126815,Desirable Spire Building~28th Flr~Executive Condo,50856712,Cheryl,,CBD,39.74559,-104.99645,Entire home/apt,178,29,1,2022-12-24,1,1,269,1,
675516833402849039,"Great Home, Awesome Location Light Rail, Bike Path",55464687,Chris,,Villa Park,39.7336852,-105.0390523,Entire home/apt,111,2,5,2022-12-16,1.26,2,0,5,2022-BFN-0007330
695763609171424736,Casa Marrakech | Office + Gym + Views | Espadín LoHi,401251189,Espadín,,Highland,39.7579352,-105.0154816,Entire home/apt,147,1,4,2022-09-14,0.94,44,0,4,2021-BFN-0001467
695852030289840146,Modern Apartment in Prime Location (ID[hidden according to Airbnb content policy]),263502162,Landing,,Baker,39.72057,-104.98811,Entire home/apt,95,30,0,,,76,0,0,
688523888374153766,Garden level wash park apartment,40155724,Chelsea,,Washington Park West,39.70622,-104.9825,Entire home/apt,95,3,0,,,1,272,0,2022-BFN-0008166
688602017481454227,Denver Studio Stay 20 Minutes to Most Fun Things,97415594,Cassie,,Windsor,39.70167,-104.87311,Entire home/apt,111,2,4,2022-09-26,0.97,3,175,4,2022-BFN-0005130
689005386846238167,Cozy guest studio in Denver Highlands,302423437,Dharol,,Berkeley,39.78072638262919,-105.04130971534424,Entire home/apt,109,2,6,2022-12-22,2.14,1,117,6,2022-BFN-0009834
689068405235808589,Private 1-room + balcony near everything in Denver,171876931,Natalia,,Goldsmith,39.67635,-104.91807,Private room,39,29,0,,,2,365,0,
679887851849576826,Neat and Cozy 3 Bedroom Townhouse in Denver,450620402,Jake,,Barnum,39.71563,-105.03757,Entire home/apt,111,1,6,2022-11-27,1.18,18,348,6,2021-BFN-0001555
679962069815762688,Lovely 1-Bedroom serviced apartment with a pool.,399731936,Arthur,,Union Station,39.7549006,-105.0009665,Entire home/apt,150,10,2,2022-08-12,0.40,1,0,2,2021-BFN-0002394
689077251968959073,12th Floor 1 Bedroom Unit at The Spire,445697747,Tim,,CBD,39.74383,-104.99507,Entire home/apt,203,30,1,2022-10-16,0.39,16,122,1,
689082925056849381,Relaxing Denver House with Sunroom and Backyard!,128860468,Will,,Platt Park,39.68172,-104.98498,Entire home/apt,425,29,0,,,3,350,0,
689085319927829820,Luxury Cherry Creek Retreat,41414078,Melissa,,Cherry Creek,39.71663,-104.94144,Entire home/apt,1076,2,6,2022-12-14,1.28,1,165,6,2022-BFN-0009009
689103755395474036,"Charming Bungalow, minutes from downtown & the Zoo",105491570,Laurie,,Whittier,39.75886,-104.961,Entire home/apt,177,1,13,2022-11-26,3.10,1,42,13,2022-BFN-0008078
695860953853336697,Heart of Denver Loft - Close to Everything!,36087734,Steven,,Five Points,39.75224,-104.98823,Entire home/apt,143,2,15,2022-12-16,3.72,1,62,15,2022-BFN-0009116
695863727489009387,Modern Apartment in Prime Location (ID3173X48),263502162,Landing,,Highland,39.76116,-105.01561,Entire home/apt,155,30,0,,,76,0,0,
695895421845830017,Modern Apartment in Prime Location (ID7500X46),263502162,Landing,,Washington Park West,39.69887,-104.98571,Entire home/apt,84,30,0,,,76,0,0,
696036197613370417,Explore Denver from Sloans Lake Home near Downtown,3764549,Theresa,,Sloan Lake,39.75424,-105.02996,Entire home/apt,122,2,4,2022-12-13,2.40,1,78,4,2022-BFN-0010014
696074706702487166,Sloan’s Lake Oasis | 2BR w/ Private Rooftop Patio,475581979,Nicholas,,West Colfax,39.74593,-105.03242,Entire home/apt,128,1,10,2022-12-12,3.03,1,129,10,2022-BFN-0006164
679962960000569260,Two Bedroom LoHi Condo,471766792,Wade,,Highland,39.768209,-105.004974,Entire home/apt,55,29,0,,,5,67,0,
680348010370452818,Bright & Stylish w Balcony 1 Block from City Park!,8672659,Ben,,City Park,39.7421964,-104.9545373,Entire home/apt,159,30,1,2022-11-14,0.63,34,290,1,
680394308967738189,Cheerful 3- bedroom home with free parking,467521082,Aster,,Gateway - Green Valley Ranch,39.79211,-104.78165,Private room,119,1,4,2022-10-18,0.78,4,362,4,2022-BFN-0007978
696226390329789224,Nice Little Cozy 1 BR Home! Quiet Neighborhood,79728882,Mike,,East Colfax,39.7342,-104.90266,Entire home/apt,124,4,3,2022-11-15,1.00,1,7,3,2022-BFN-0010470
696296166234625406,Beautiful Downtown Denver Executive Rental,34955862,Scott,,North Park Hill,39.75832,-104.9059,Entire home/apt,99,30,0,,,44,251,0,
696597111605680625,2 Bedroom Townhouse with Huge Rooftop,2883740,Jill,,Congress Park,39.73661,-104.94451,Entire home/apt,220,3,0,,,1,59,0,2022-BFN-0010178
696957998934681901,NEW! Luxury Denver Home w/ Outdoor Oasis & Hot Tub,121718072,Evolve,,Washington Park West,39.695,-104.97635,Entire home/apt,228,2,1,2022-09-09,0.26,85,0,1,2022-BFN-0005719
689122264075059864,Cozy Apartment With Patio Close Downtown Denver,76501676,Frank,,Barnum West,39.72418,-105.04598,Private room,75,2,11,2022-12-06,3.17,1,157,11,2022-BFN-0003496
680523043823137585,Luxury Apartment w/ HOT TUB Downtown!,9237662,Jessica,,Union Station,39.7554048,-105.0010236,Entire home/apt,213,1,34,2022-12-27,7.56,1,123,34,2022-BFN-0008534
689136639233792155,Charming & Cozy 2 BR 2 BA Guest Suite in Wash Park,471888981,Carl,,Washington Park,39.69088,-104.96268,Entire home/apt,71,1,7,2022-11-25,1.81,1,208,7,2022-BFN-0010036
689163856042476173,Peaceful 2 BR Suite in Westwood!,471894249,Danielle,,Westwood,39.7059,-105.05322,Entire home/apt,65,1,2,2022-11-04,0.73,1,157,2,2022-BFN-0010038
680593765543493198,"Private 1-bedroom, 1-bathroom; remote workspace",130668815,Stephanie,,University Hills,39.67443,-104.93091,Private room,76,2,0,,,1,73,0,2022-BFN-0010313
680691630210922303,Luxury 2BR South of Downtown- Gorgeous/Near Parks,471953921,Jessica,,University Hills,39.65462,-104.93277,Entire home/apt,152,29,1,2022-11-30,1,2,185,1,
689206297170629422,Sunny spacious and modern! 2BR home in Highlands.,50073087,Matan,,West Highland,39.76006,-105.05023,Entire home/apt,150,3,5,2022-12-18,1.19,1,151,5,2022-BFN-0003953
680867110213634508,Huckleberry House | Denver & Mtns Travel Hub | 1BD,471984514,Heather,,Sunnyside,39.77112,-105.00948,Entire home/apt,73,30,1,2022-11-24,0.79,1,78,1,
689274217805030673,High House - urban row home near RiNo Art District,333645657,Ross,,Whittier,39.76103,-104.96549,Entire home/apt,114,1,13,2022-12-20,2.79,1,59,13,2022-BFN-0008017
689329005246273298,Beautifully Updated Denver Aprtment-Ideal Location,34955862,Scott,,Sloan Lake,39.74765,-105.02998,Entire home/apt,175,2,18,2022-12-12,4.03,44,143,18,2022-BFN-0006545
689367593911202367,Bubbly Silver Private Room in Denver,450620402,Jake,,Valverde,39.71277,-105.01689,Private room,31,30,2,2022-11-20,0.50,18,365,2,
681046630516081075,NEW! Modern Denver Townhome w/ Rooftop Terrace!,121718072,Evolve,,Jefferson Park,39.75456,-105.02201,Entire home/apt,247,2,4,2022-11-13,1.20,85,197,4,2022-BFN-0007396
689431329193056026,Lowry Gem! 2 King Beds! Office! 5 Star Walk Score!,126674219,Jesse,,Lowry Field,39.72128,-104.89339,Entire home/apt,195,2,5,2022-11-20,1.33,1,176,5,2022-BFN-0008925
689586376066741676,"Golden Triangle 1BR w/ Pool, Gym & W/D, nr Park",107434423,Blueground,,Civic Center,39.7319254,-104.989424,Entire home/apt,131,31,0,,,243,316,0,
689587327294237050,"Golden Triangle 2BR w/ Pool, Gym & W/D, nr Park",107434423,Blueground,,Civic Center,39.7319254,-104.989424,Entire home/apt,180,31,1,2022-09-17,0.28,243,315,1,
689587888964526195,"Golden Triangle 1BR w/ Pool, Gym & W/D, nr Park",107434423,Blueground,,Civic Center,39.7319254,-104.989424,Entire home/apt,127,31,0,,,243,332,0,
681706483672762425,Amazing 2 Bedroom 40th Floor Corner Unit at Spire!,445697747,Tim,,CBD,39.74607,-104.99534,Entire home/apt,430,30,0,,,16,275,0,
681764577664695786,Cheerful 3 Bedroom Townhome in Golden Triangle,445697747,Tim,,Civic Center,39.73648,-104.99361,Entire home/apt,344,30,0,,,16,364,0,
681820756251091699,Walkable Area | Backyard w/Fire | Near Downtown,173712088,Lauren,,West Highland,39.7694,-105.03953,Entire home/apt,108,1,10,2022-12-11,3.61,1,358,10,2022-BFN-0005259
681878645125366067,Beautiful Downtown 2-Bedroom with private parking,472242231,Chase,,Lincoln Park,39.73877,-105.00202,Entire home/apt,175,1,19,2022-12-27,4.01,1,127,19,2021-BFN-0010393
689613745360660228,"Berkeley Hidden Gem | 1BR, Full Kitchen + Patio",181343373,Lucas,,Berkeley,39.77229,-105.03661,Entire home/apt,104,2,2,2022-12-21,0.88,1,3,2,2022-BFN-0010298
689862088110803415,Adorable LOHI house on the bike path,12435092,Dana,,Highland,39.76767,-104.99887,Entire home/apt,180,2,10,2022-12-13,2.27,2,57,10,2021-BFN-0000125
689931588751238527,Top Floor 1-2BR w Natural Light - Walk to Cheesman,8672659,Ben,,Capitol Hill,39.73437,-104.97436,Entire home/apt,164,30,1,2022-11-05,0.53,34,304,1,
696987926630965611,Tidy Blue Sky Room private room in Denver,450620402,Jake,,Villa Park,39.73339,-105.04529,Private room,32,30,0,,,18,331,0,
